Tuning L6,L3,W2, from 155 to 165 in 5 steps, Meshsize is 0.001200 m
L3	866.667	L6	176.667	W1	65.000	DB	-5.759	IMP	18.72258
L3	900.000	L6	176.667	W1	65.000	DB	-3.089	IMP	12.87330
L3	700.000	L6	183.333	W1	65.000	DB	-1.861	IMP	296.01570
L3	733.333	L6	183.333	W1	65.000	DB	-2.986	IMP	287.24116
L3	766.667	L6	183.333	W1	65.000	DB	-5.468	IMP	118.62130
L3	800.000	L6	183.333	W1	65.000	DB	-11.232	IMP	55.82420
L3	833.333	L6	183.333	W1	65.000	DB	-12.454	IMP	30.75185
L3	866.667	L6	183.333	W1	65.000	DB	-5.844	IMP	19.29365
L3	900.000	L6	183.333	W1	65.000	DB	-3.148	IMP	13.39472
L3	700.000	L6	190.000	W1	65.000	DB	-1.939	IMP	337.66072
L3	733.333	L6	190.000	W1	65.000	DB	-3.106	IMP	268.53605
L3	766.667	L6	190.000	W1	65.000	DB	-5.681	IMP	112.20726
L3	800.000	L6	190.000	W1	65.000	DB	-11.724	IMP	55.05897
L3	833.333	L6	190.000	W1	65.000	DB	-12.585	IMP	31.03851
L3	866.667	L6	190.000	W1	65.000	DB	-5.924	IMP	19.88310
L3	900.000	L6	190.000	W1	65.000	DB	-3.193	IMP	13.91673
L3	700.000	L6	150.000	W1	66.667	DB	-1.639	IMP	5.26148
L3	733.333	L6	150.000	W1	66.667	DB	-1.831	IMP	5.53640
L3	766.667	L6	150.000	W1	66.667	DB	-0.976	IMP	8.62032
L3	800.000	L6	150.000	W1	66.667	DB	-2.365	IMP	6.76423
L3	833.333	L6	150.000	W1	66.667	DB	-2.572	IMP	7.52152
L3	866.667	L6	150.000	W1	66.667	DB	-2.709	IMP	8.58301
L3	900.000	L6	150.000	W1	66.667	DB	-2.694	IMP	9.85650
L3	700.000	L6	156.667	W1	66.667	DB	-1.600	IMP	152.09966
L3	733.333	L6	156.667	W1	66.667	DB	-2.539	IMP	316.50096
L3	766.667	L6	156.667	W1	66.667	DB	-4.587	IMP	163.04159
L3	800.000	L6	156.667	W1	66.667	DB	-9.420	IMP	62.44734
L3	833.333	L6	156.667	W1	66.667	DB	-11.457	IMP	29.53740
L3	866.667	L6	156.667	W1	66.667	DB	-5.695	IMP	17.49887
L3	900.000	L6	156.667	W1	66.667	DB	-2.964	IMP	11.47175
L3	700.000	L6	163.333	W1	66.667	DB	-1.786	IMP	5.65163
L3	733.333	L6	163.333	W1	66.667	DB	-1.988	IMP	5.95190
L3	766.667	L6	163.333	W1	66.667	DB	-1.068	IMP	9.13857
L3	800.000	L6	163.333	W1	66.667	DB	-2.557	IMP	7.31213
L3	833.333	L6	163.333	W1	66.667	DB	-2.783	IMP	8.19600
L3	866.667	L6	163.333	W1	66.667	DB	-2.908	IMP	9.37125
L3	900.000	L6	163.333	W1	66.667	DB	-2.871	IMP	10.76947
L3	700.000	L6	170.000	W1	66.667	DB	-1.715	IMP	216.31066
L3	733.333	L6	170.000	W1	66.667	DB	-2.734	IMP	319.85629
L3	766.667	L6	170.000	W1	66.667	DB	-4.922	IMP	138.45343
L3	800.000	L6	170.000	W1	66.667	DB	-9.942	IMP	58.70280
L3	833.333	L6	170.000	W1	66.667	DB	-12.239	IMP	30.60380
L3	866.667	L6	170.000	W1	66.667	DB	-5.993	IMP	18.78312
L3	900.000	L6	170.000	W1	66.667	DB	-3.179	IMP	12.71084
L3	700.000	L6	176.667	W1	66.667	DB	-1.784	IMP	258.44892
L3	733.333	L6	176.667	W1	66.667	DB	-2.828	IMP	309.07255
L3	766.667	L6	176.667	W1	66.667	DB	-5.114	IMP	129.65690
L3	800.000	L6	176.667	W1	66.667	DB	-10.300	IMP	57.87658
L3	833.333	L6	176.667	W1	66.667	DB	-12.503	IMP	30.96013
L3	866.667	L6	176.667	W1	66.667	DB	-6.129	IMP	19.41258
L3	900.000	L6	176.667	W1	66.667	DB	-3.250	IMP	13.23885
L3	700.000	L6	183.333	W1	66.667	DB	-2.017	IMP	6.25325
L3	733.333	L6	183.333	W1	66.667	DB	-2.246	IMP	6.62246
L3	766.667	L6	183.333	W1	66.667	DB	-1.241	IMP	9.95159
L3	800.000	L6	183.333	W1	66.667	DB	-2.859	IMP	8.19295
L3	833.333	L6	183.333	W1	66.667	DB	-3.090	IMP	9.23597
L3	866.667	L6	183.333	W1	66.667	DB	-3.199	IMP	10.59247
L3	900.000	L6	183.333	W1	66.667	DB	-3.129	IMP	12.30783
L3	700.000	L6	190.000	W1	66.667	DB	-1.928	IMP	344.02643
L3	733.333	L6	190.000	W1	66.667	DB	-3.049	IMP	274.55016
L3	766.667	L6	190.000	W1	66.667	DB	-5.488	IMP	116.31231
L3	800.000	L6	190.000	W1	66.667	DB	-11.139	IMP	56.13587
L3	833.333	L6	190.000	W1	66.667	DB	-13.104	IMP	31.88685
L3	866.667	L6	190.000	W1	66.667	DB	-6.281	IMP	20.52710
L3	900.000	L6	190.000	W1	66.667	DB	-3.362	IMP	14.32835
L3	700.000	L6	150.000	W1	68.333	DB	-1.626	IMP	5.22960
L3	733.333	L6	150.000	W1	68.333	DB	-1.818	IMP	5.51084
L3	766.667	L6	150.000	W1	68.333	DB	-2.085	IMP	6.07845
L3	800.000	L6	150.000	W1	68.333	DB	-2.356	IMP	6.73881
L3	833.333	L6	150.000	W1	68.333	DB	-2.576	IMP	7.51149
